Imagen,Prob. Sano,Prob. Enfermo
5395558true.png,0.5291872,0.4708128
5395653true.png,0.23600076,0.7639993
5395968true.png,0.1799499,0.82005006
5395977true.png,0.2926767,0.7073234
5396586true.png,0.34117907,0.658821
5396887true.png,0.088598974,0.91140103
5396986true.png,0.18904512,0.81095487
5397107true.png,0.8390635,0.16093643
5397161true.png,0.5407954,0.45920467
5397335true.png,0.13548082,0.86451924
5397503true.png,0.3420737,0.6579263
5397597true.png,0.54473364,0.45526633
5397744true.png,0.176824,0.823176
5397765true.png,0.24335176,0.75664824
5397795true.png,0.11034849,0.88965154
5398026true.png,0.4681007,0.53189933
5398535true.png,0.3405556,0.6594444
5398577true.png,0.27318418,0.7268158
5398675true.png,0.2649497,0.7350503
5398794true.png,0.39535654,0.60464346
5399494true.png,0.21330935,0.78669065
5399535true.png,0.5717992,0.42820078
5399934true.png,0.34897938,0.65102065
5399984true.png,0.045620665,0.9543794
5399986true.png,0.270141,0.729859
5399995true.png,0.16743605,0.83256394
5400256true.png,0.13563788,0.86436206
5400277true.png,0.23589802,0.764102
5401300true.png,0.5292783,0.47072166
5401618true.png,0.2176024,0.78239757
5401783true.png,0.5270855,0.47291446
5401946true.png,0.26898354,0.73101646
5402062true.png,0.5616235,0.43837643
5402606true.png,0.07120235,0.92879766
5402624true.png,0.51921386,0.48078611
5402642true.png,0.5035025,0.49649754
5402792true.png,0.20293091,0.79706913
5403115true.png,0.4011456,0.5988544
5403145true.png,0.10612747,0.89387256
5403214true.png,0.22234671,0.7776533
5403289true.png,0.28794765,0.7120524
5403466true.png,0.5808431,0.41915694
5403479true.png,0.5995303,0.40046972
5403980true.png,0.1946318,0.8053682
5404177true.png,0.35298473,0.6470153
5404422true.png,0.16556318,0.8344368
5405132true.png,0.66187954,0.33812046
5405157true.png,0.2304529,0.7695471
5405595true.png,0.22143544,0.7785646
5405678true.png,0.07095359,0.9290464
5405804true.png,0.61836207,0.381638
5406717true.png,0.22719784,0.7728021
5406722true.png,0.3608494,0.6391506
5406812true.png,0.45054227,0.5494578
5406817true.png,0.06510435,0.93489563
5406856true.png,0.31405002,0.6859499
5407521true.png,0.08828334,0.91171664
5408212true.png,0.26873624,0.73126376
5408734true.png,0.43886688,0.56113315
5408788true.png,0.26014885,0.7398511
5408847true.png,0.1824922,0.8175078
5409213true.png,0.11167207,0.88832796
5409573true.png,0.66034657,0.3396534
5409660true.png,0.20476866,0.7952314
5410252true.png,0.2634826,0.73651737
5410291true.png,0.38752735,0.61247265
5410696true.png,0.051899496,0.94810045
5413118true.png,0.16511843,0.8348816
5413814true.png,0.39180422,0.6081957
5414858true.png,0.37831286,0.6216871
5414877true.png,0.5255521,0.4744479
5414900true.png,0.16702665,0.83297336
5415827true.png,0.44186705,0.55813295
5415891true.png,0.33244994,0.6675501
5416338true.png,0.42409354,0.57590646
5418207true.png,0.49374166,0.5062583
5419105true.png,0.71441984,0.2855801
5419842true.png,0.5616863,0.43831372
5420421true.png,0.5970966,0.40290335
5421840true.png,0.43762898,0.562371
5423881true.png,0.024062261,0.97593766
5425146true.png,0.5135782,0.48642182
5425688true.png,0.23465744,0.7653426
5425828true.png,0.36987916,0.6301208
5428674true.png,0.1323502,0.8676498
5429205true.png,0.39789858,0.6021014
5430372true.png,0.51858467,0.48141536
5430500true.png,0.24532774,0.7546723
5431648true.png,0.11343951,0.8865605
5433625true.png,0.281077,0.71892303
5434225true.png,0.11633208,0.8836679
5436210true.png,0.10161998,0.89838
5436664true.png,0.5950323,0.40496773
5437638true.png,0.53140765,0.46859232
5440562true.png,0.14117616,0.85882384
5440745true.png,0.26093462,0.7390654
5442009true.png,0.54155415,0.45844588
5442241true.png,0.20544323,0.7945568
5443359true.png,0.105293944,0.894706
5444706true.png,0.21626386,0.7837361
5445196true.png,0.3858457,0.6141543
5449337true.png,0.19988976,0.80011016
5449689true.png,0.3309294,0.6690706
5450425true.png,0.14565593,0.85434407
5451243true.png,0.59143853,0.40856147
5453713true.png,0.3883982,0.6116018
5453764true.png,0.30345377,0.69654626
5453886true.png,0.23147854,0.7685215
5455221true.png,0.26939508,0.73060495
5455311true.png,0.3150621,0.6849379
5455673true.png,0.35030568,0.6496944
5455731true.png,0.32070258,0.6792974
5456234true.png,0.56443846,0.43556157
5456321true.png,0.75035006,0.24964997
5459672true.png,0.45898822,0.5410118
5461269true.png,0.20737827,0.7926218
5461533true.png,0.24781638,0.7521836
5461929true.png,0.5082324,0.49176762
5463052true.png,0.83366865,0.16633134
5463082true.png,0.2675343,0.73246574
5463703true.png,0.61690044,0.38309956
5466067true.png,0.005546607,0.9944534
5467180true.png,0.39943013,0.60056984
5468199true.png,0.29142055,0.7085795
5468334true.png,0.2253749,0.77462506
5469298true.png,0.091424815,0.90857524
5471222true.png,0.301599,0.69840103
5472011true.png,0.21326627,0.7867337
5473161true.png,0.31155366,0.68844634
5473776true.png,0.3278012,0.6721988
5474586true.png,0.3988598,0.60114026
5474690true.png,0.42570227,0.5742977
5475132true.png,0.32094386,0.6790561
5475283true.png,0.14929415,0.85070586
5476377true.png,0.064960964,0.935039
5477173true.png,0.40929958,0.59070045
